id,Sentence,Label
9971,usafzai mjdawar dafa jao haram khoro pakistan tmaray bap nai bnaya log ezat k qabil nai,negative
34535,samrireport chootiya scholar nahi understand social liter understand http co,negative
77,sunita sardanarohit kavita sunita ji kal evm seal tutegi jyada dard godi media anchor hoga,negative
7580,shatrughan sinha yashwant sinha arun shauri log sabs bada bewkoof moorkh http co,negative
22117,anjanaomkashyap dalaaal dalaaal nhi tu gobar kahega kia know media dalaal,negative
44567,chutiy samjhao india elect kais oh modi shah back democrazi dead http co,negative
41601,delhi gandhi nagar gaya delhi polic barbarta kya polic lynch nahi kahi jaegi dcpeastdelhi http co,neutral
34378,kimtaeyen thank kimtaeyen hindi mo alam kung gaano kami kasaya sa ginawa mo purpl eyen,neutral
1784,tehseenp tehseen tere jaiso khujli hogi na tera sandoo irobertvadra jail jaan wala vais http co,neutral
18159,mukesh beta bhosdiwala dusr tweet copi karta tweet chor sale madarchod ais follow nhi badheng,negative
17285,vishweshwarbhat avinash astitvam great job astitvam anna inspir million youth ha http co,positive
1678,harekrishna parliament elect hg modi koe gali nahi degaphir v modi jitega beta jara gali de dekh,positive
41834,ellyjsweet make upset kid stress stay late hour hour homewor http co,positive
26842,maryamnsharif nawaz shareef sub accha hy app log shindh hukumranoo sy behter per ap logoo kahna hy http co,neutral
30903,tvijayarahavan zarur sikhek ge kuyki bhasha languag buri nahi hoti hamar itn bure din nahi http co,positive
22086,collegeblu ssharadmohhan sanjayuvacha iamrana prosaicview liber log chai wala majak udaya http co iahbfoiva,neutral
37687,amankayamhai et priyankagandhi rahulgandhi bhai bhee analysi lo lad lete bhee koye guaran http co gzufqipnbm,neutral
29711,rt itsravid iamrahulkan beingsalmankhan aliabbaszafar atulreellif nikhilnamit itsbhushankumar bindasbhidu bharat,neutral
15189,zafarsareshwala mihirjhasg sanjay dixit even u bloodi islamist,negative
16232,rt sherlock twitter apka ghar nhi http co,neutral
10361,eenadu english moefcc song fine road highway banao tree kaato usko develop naam http co,negative
22057,desistupid acharyapramodk bhai parti pariwar h chodn tyar nahi h presid chairman sb italian log h,negative
15881,thi insan nahi support karna dafa hojao dunia say likin kam say kam bakwasiyat mat phailao ha http co iziqwfozcg,negative
34837,msisodia chutiyo kami nahi bhokan wale expect rahe log un per bhoke 's funni,negative
7370,iamsrk narendramodi thank bhai jaan love alway,positive
6359,zeenewshindi nonsens aasa cm bana diya bhagwan naam nafrat karthi usko onli muslim crihsan http co poaitphksj,negative
30576,deespeak actormadhavan happi birthday maddi kais kahu tuzs rehna tere dil rhtdm http co,positive
21930,see phrase come u pa talaga much well yea im big fan streetfood onc http co,neutral
23726,kejri ha also recd invit pm ceremoni veri excit chutiya haath jhaadu thammanewaal,negative
22646,rt livetherichlif team definit win tho,positive
14620,rt kiranw babi die thar daiy basi alhamdulillah bhutto still aliv noth els realli matter thar har gh,neutral
19793,pakistan purani jersey pr south africa likh kr agay lol,neutral
27034,mitu bhabhi realli want meet youand tast lund oncephir usk baad mangogi har raat cum dm,negative
38583,saileena madhukishwar yeh gay angl har jagah daal diya jaata jais mazaak common peo http co ftmfqqicjv,negative
8338,anuraagmuskaan symptom lag bhag match,neutral
6647,kyu bhai modi bana de http co,neutral
35431,princemateenk muqadma nahi chalna chay ai sedha encount krna chay taki dobara jurat na kri armi pay bhonkni,negative
22067,happi birthday prachu may god bless lot happi love doll muhhhh gprachiprachi,positive
30047,samaemm stand nay someth wrong tweep mbu stand fuck stand,negative
7217,rt sallukhanb go wow love beingsalmankhan statu bharat bharatadvancebookingstart http,positive
19659,sherryontopp dp dekhk nahi lagta bjp congress next elect bsp aajma lo milna baba ji thullu thoko taali,neutral
8027,hardikpatel itna kya bokhla gay yahi bhul gay bharat janta bjp chuna hare desh k gad http co,positive
18244,kanhaiyakumar sir hamari bhavisya ummid best din jarur safal hovog hame aaps bahut http co xspjhwazjx,positive
12109,sirchah atheist krishna ani nahi rafael pappu uda liea coco cola sikanji thele fit nahi li,neutral
6376,dear everi one help vishnu sharma gwalior madhyapradesh hoo teen better jan http co,neutral
32627,pk srkxfanboy humorousunni chup bc likhta,negative
14999,ranaajmalzafar hussain nsharif maryamnsharif mian zak lanat ese bete pe apni maa qabar nah http co,negative
807,mileycyru would bring great joy hear rendit de ree get ta sayin xoxo,neutral
39304,krushna mani happi return day happi birthday may god bless happi good health success,positive
38143,rt bollyhungama yrf iamsrk bohut accha hogab love srk,positive
2101,mushkur zindegi meri khu hone wajah mil jaati love princ http co,neutral
2913,sambitswaraj problem jeeteng jarur jeeteng fight awesom,positive
41758,theviralfev pakistan bharat us better tarah har last khakar nhi shudarta theviralfev pakvwi,neutral
26765,rt good morn almighti gurmeetramrahim papa ji plz bless sewa sumiran parmarth bal ba,positive
20017,fiyazchohanpti shame ksi maa q ghest rhi gandi ghtia polit,neutral
9527,aajtak sardanarohit abhi darbari patrakar nahi isliy congress zut bikta nahi desh k virodh http co,neutral
36576,pluviophilepoet mohabbat khuda bi pyar khuda us insaan dikhta wo ba http co bqbcxevuia,positive
14385,shilpisinghinc gya tumko tabiyat thik ba na bahan gya bhauji shuklapinku k http co,neutral
40321,rt zeenewshindi swami ji karmo fal jaroor milta chinta na kare apn acch karm kiy dharm,neutral
23669,hour electr fuck everi singl one vote thi tabde fuck chootiya tabde chootiya kaptaan,neutral
21950,wow maza aagya jcbkikhudaai http co,positive
37402,papa gurmeetramrahim pledgeagainstcorrupt bless didi insan honey ur rehmat ji http co,positive
29006,toh usko read karn bad un girl sorri bola lekin boy unk sath aak http co,neutral
33543,ramkumarjha arvindkejriw gautamgambhir hope indetifi kichad sir,neutral
3337,timesnow oath plaibl media agenda lekar chalu bantawar rajneeti rajneta kam media jyada kart,negative
18889,vikrantraikwar bc ais tweet kara toh offenc likh diya log joke serious dhoond lete,neutral
15962,zaidzamanhamid kyun k media wali b manhoo kisam k saanp hn moka milni pr pakidtan dastay hn,negative
7758,voiceofmybharat sorri film vivek oberoi wajah see fail hui achha actor lena chahiy,negative
19737,vazeindian rahulgandhi muslim vo kutt dum bara nali daal rakkho nali tedi jayegi muslim http co,negative
25323,aamirliaquat veri special thank invit team talash ptv ramadantransmiss speak th http co,positive
27969,kya bc bjp jeeti result aaya wahi sahi rhe pr sala news fake warna elect pr bh http co,neutral
24707,congress still doe learn lose becaus rahul gandhi onli congress seat nahi jayegi ta http co,negative
17457,great decis take govern narendramodi sir kisan happi get relax jay hind http co,positive
24427,narendramodi respect modiji maa baba k baad agar kisika sabs jada respect kartahu k http co,positive
29772,beb ik ure stress shit u get thi aight love http co,positive
33250,arihantp nice think realiti though might modi 's heart prachaar could n't care less http co,positive
1105,happen cant watch live enjsj im sad,negative
42593,rt somenmitrainc want congratul ysjagan becom cm andhra pradesh know father veri well ysr ji wa great lead,positive
19155,rt drmike adenuga thi month financi win physic win career wise win mental win e,positive
30779,interest seri hostageswithhotstar love see web seri bahut jayada accha seri hua http co,positive
3068,rt rmnuwu est tu hijo tuiteando sobr la liga de la leyenda btw buen teleport wukong lol lucha otra linea lmao lo mago anda,neutral
15614,manka bakari thank follow earn point toward travel discount free hotel stay http co wbzediwlia,neutral
3151,aj k match k bad sb keh ry k b asa e huwa dosto phr na k india bazi ly jay kio k wala cup b idr e huwa,neutral
15177,richaanirudh janamdin bhut bhut bhadiyan shubkamnay mam ishwar apko swasth rkhe jiss app issi trh k manav http co,neutral
22495,offer bowl leftov pheni baba baba nahin figur kharab jay ga smh smh,neutral
19007,haayee nazar na lge beauti coupl world pl get marri http co ckpdkxsvfr,positive
24078,lol much maar dhaad less dialogu best toh http co,neutral
13263,rt virat aapn kitn world cup jite queen elizabeth jitni aapki ipl trophi silenc viratkohliwithqueen queen,neutral
37840,bc afghanistan snbhala nai gya tu namak harama afghanio chale new countri bna'n chal bhaag http co,negative
16454,palaaaaat addi salman thatbeardguy aab woh teri randi bol raha thaa wala lund chushna chahti http co,negative
4605,modi ji sapat phale din bi light nhi gyi kyu lene pht vohi darma strt gya kirshan pal http co,neutral
33088,nitishkumar thuk diy chatiy gaa nahi aapka pa sushilmodi kuchh bola nahi user dar dcm kursi ra http co,negative
35171,watch thi pictur song come mind mainazaadhoon itn baazu itn sarr gin le dushman dhyaan ha http co,neutral
45250,rt ohi star raj happi moment congratul bhai lov u aapki life khushiyo bhre rhe god bless u anil,positive
24482,new zealand world cup jeet jay almost utni hee khushi hogi jitni pakistan k jeetn hogi alway http co svqiiifbep,positive
44216,gdbakshij aisey paon tale ink armaan kuchl jayeng aab nahi chalegi deshdrohi wali mansikta http co,negative
3766,rt faisalmushtaqu shoot chopper kill men sadli blunder http co,neutral
22381,ashishchowdhri samitabangargi happi birthday lilgirl samitabangargi mani bless wish congret famili http co,positive
37226,rt ungraduateg bro also start channel inspir n't loss hope bhai hum apk sath sav,positive
41613,yadavakhilesh bhai bahut achh vayakti h samajhdar h aam insan hoon parti nahi http co,positive
17085,angel mum make fav pilau chicken salan raita salad allow us open iftar ea http co,positive
18339,well know pracharak say thi sangh nahi kartha swayamsevak chodth nahi http co,negative
12964,han jani aiman acct log expos na krde kahi,neutral
24196,kya ghanta rite selfish man spoil son 's life 's becom sadhu dedic life allah http co,negative
9914,syede wohi baat bahi kitni khubiaan haain logon kam bc scientist yea nahi bata paye larka http co,neutral
9524,energi eid safayi http co ozrntjgmgb,neutral
23813,congress v debat kyu aay toh batao tumhar jais achor galiya sunn liy debat aat nahi http co,negative
27414,secularist sit outsid mandir bheek katora allah naam pe de de baba learn http co,negative
12909,hema quot oh gandhi aulaad sun mullo yehi bhasha samajh aati gandhi galti aaj h http co,negative
16700,rt yeah bharat jaha hamesha sachchi gala ghoota jata http co,negative
5321,hindu muslim itna problem toh mughlai chicken khaana band panipuri sevpuri ban http co,neutral
24557,oottooman america direct attack nahi karay ga iran per kiun k iran k sath russia support wo saudi arabia au http tco,neutral
33469,rahulgandhi incindia wo isliy nahi pahuchayi qki apni popular kam jati yahi kara http co radisdklbb,neutral
14650,rt bharat thefilm react perfectli everi situat new super cool bharat gif featur salman khan click ex,neutral
23299,bt twt love u sm luv purpl hair purpl hahahaa fantast today stun alw http co,positive
3010,ranveeroffici xiaomiindia redmiindia dur dekha ganj uchhal rhe xiami pro dekha ubbal rhe,neutral
28220,rana mirasi olaad tera baap qabil tax payer tadad men azafa krta mgr qarz le le k http co,negative
14349,dramebaaz best thing n't care,positive
13007,haha wen love tweet get rt varmmv teekhal panipuri wala chai wala also bacha bai bhai http co,negative
31278,govt hospit phalodi rajasthan safai itni kharab halat yha kyu aana chahega toilet gand http co fshgpltkqw,negative
17506,diii iss saal aapk life mei bohut saari khushiyan aay kyunki aapn meri life mei aak mujh bo http co bmrgwlczqe,positive
11445,allah maaf kare yeh tou ayat ul kursi nahi jarha http co,neutral
13774,sirpareshraw mani happi return day bhagwan aapko lambi aayu de,positive
31772,hvgoenka phantom sweet cigg kyaaa yaaad dilayaaa sir amaz tast fun,positive
24199,kamaalrkhan chutiy nxt year baat matt nxt movi baat sale khan superstar rhege tu mar http co,negative
24635,memonamushtaq car ap rakha mjha aik kam aps dm lock apka team strong krna lia help chahiya apki kehkarlunga team,neutral
14497,bhuppi ish kutt juto maro,negative
27777,kamaalrkhan nice hrithik alway superstar sure super,positive
30263,taran adarsh sir pure din wait kr rahe aapka shayd aapn tweet dekh liya love guruji thank http co,positive
9808,rt linaainaafifi istikhara real seek allah give readi might hurt,positive
30337,shame fuckless cameraman behenchod teri behen k aisaa hoga bsdk tu b video banata rahega http co,negative
11250,sarw brmhando rachnhar kal brmh tarah dhokha na dene wala kabir dev arthat kabir http co,positive
17252,saastank dand wad pranam hatt r wait see aras 's mom sunochanda http co dxrunfujjw,neutral
19830,rt watersavingtipsbystramrahim saint dr msg water veri preciou us dera sacha sauda sirsa http co,neutral
16595,sarah edo time add thi tip life use bullet journal thank sarah share thi,positive
12024,nidhi jais bewakoofi bhare patrakaron wajah hate increas rhikhud apn newsroom us ldke bite http co,negative
27609,priyankachopra unicef unicefethiopia nepal tarafa vi dhan jana chiya great work sulet kartahu,positive
23554,baat samajh lo hum baat karna nahi chaht hua log kahan reht hindu musalman sath keht http co,negative
27775,tamaraostach ja laat het mikken du maar aan,neutral
28468,fact chandi thandi hoti zyada gussa krne wale log isko pehnt h baki cmmnt dekhiy aapko pta chalega,neutral
2431,littl mix monsterinmix overr song oop underr song love like favouri http co bjxnydmwtr,positive
2861,ibhagwa n bengal jyada bjp worker hatya hui knha mr call patrakar,positive
1472,myogiadityanath ese bar jogi ji desh home minist baneng desh liy bahut achha hoga desh andar bad http co,neutral
12533,chor nhi di bhaga di boli phele ranchi jaa kr illaj krwa dimag pr yaar v kho di http tco,negative
32132,rt bae feverr itni jahil weli awaam h hmrii sbko pta k wi sy jeetni auqat nh h hmarii phr b sb kch chor k live zalalat dekhni bait,negative
27333,sambit patrag randi awlad nich rakx islam insa allah walo mullo dekho yaha congressi cpim leave h http co,negative
1179,manmohan singh consid parti presid post chuppi hazaar baton behtar uss badhiya udaharan nahi sakta,neutral
34609,cbhopali puri bhai ji chutiya gaya isko naukri nikala bc anti modi likhta c http co pznpxrpnva,negative
14735,deltajerislov eh realli n't give fuck nuzzl cheek smile,neutral
23418,kapiljethmalani hahaha appreci talent creativ bro yeh shuruat aag aag dekho kya,neutral
12821,tmc congress khatam karn liy bjp ladai jrurt nhi apn khatam jayengi,neutral
22616,dil kitni baar jitog http co,neutral
45117,bt twt listen love yhe vocal linr rap line also good show somr love yall self love rm,positive
22002,rt happi birthday pappa allah apko sehat wali lambi umar ata karay apka saya sada humaray sir pay salamat rakhay aameen,positive
29916,srk worshipp kabhi apan tweet v padhti,neutral
29013,welfar societi dr saint gurmeetramrahim g come infront follow stop corruptio http co,neutral
36476,dhruv rathe rahulgandhi haar unhi dallo dalali wajah yeh abhi video bana bana becht http co,neutral
34670,kallu mama tm ni sudhrogey khair saal karo dekhna modi tusnami ni pralay aaega,neutral
2536,abpnewshindi asadowaisi muslmaan nahi dar rahe haa unko dara dara muslim vote rajneeti karn wale jaro http co,neutral
18711,best wish love mitra best boy ever,positive
3441,fuck low iq girl girl fookn hum kya kareng birthday banayeng kya,neutral
34400,malhi mgt parduesuzann sha thank,positive
29137,vikasbha k like k think nationalist hindu bhkt modi b http co,negative
1645,bjp win candid muslim nahin tajjub baat nahin tajjub baat lo http co,neutral
19821,rt sajidkhan media satta dalal ban chuki,negative
11838,second u udta punjab kaun sambhalega sachin pilot second best option grind commi http co aztmcrozwh,neutral
17343,dapakistanigyrl baat sunoo iz intelligen proud,positive
33149,becaus satya jeet hamesa hoti pragya thakur congress bahut julm kiy lekin satya kabh http co,neutral
38792,great speech pm sir vika visva great bharat,positive
4785,rt srkunivers andaaz sabs juda baadshahon baadshah true lyric http co,neutral
13138,rssorg sahi lalu support tums umid kya sakt jail http co vguqwlweuc,negative
12539,aamaadmiparti arvindkejriw sale chu arvind kezriw wo aaj jais chatukhor apn pa bait http co,negative
32665,jesu say unto go thi way thi faith hath make thee whole immedi receiv sight fo http co fgmipzolki,positive
24467,rt pkg lonewolf hum apki kami bahot khalegi sushma ji apn ji garima sahanubhuti sath pichl panch saal bharat videsh mantri,positive
4742,thi wa mom wa middl high school thi longer mom happi gam http co lzfskluycq,positive
28655,ajaydevgn nazar aapki respect badh gye h sir may god give strength recov thi unmatch http co bhfuttvoui,neutral
2079,itsyourkhaleesi verytoxicc yaar kesi demand ker rahay hou itni mushkil sey manaya larkay nashay lanay pay,neutral
21687,sushmaswaraj respect susmaji mam appki iss desh abhi bohot zarurat mam pl return ur ministri p http co,neutral
11772,jin dionysu meetha pani gol gappa whi better eat rasgulla,neutral
4712,rt saadrajpoot pleas apn bachon coeduc colleg admiss dilvaya karen univers aak mahol kharab kardet,negative
16310,rt ian india give hit like tumhiho darkhaast singer arijitsingh compos mithoon reunit love ball,positive
28274,myanagha waglenikhil tvmohandaspai mock wherev u see sala urban naxal kahika,negative
17253,rt tajinderbagga jai jai shri ram http co,neutral
11113,hiiiiiiiii new moot hope get close soon,positive
13072,ichbinujjaini abvp full gawar jinka padhaai naata nahi jcbkikhudaai,negative
41302,tmhari ghalti nhi h agar tmhari maa ny milawat hoti tmhara aik baap tou tm yeh bakwa http co,negative
29602,zeenewshindi ji insan hamar haak hame juda diya vo mahtma nhi sakt mana ajadi pahl unk http co,negative
16885,rt sarkatikar guruahmedshoaib iuliavantur kuttey shakal gadhey awaaz ghodey bodi silicon bag pata nahin sir aisi,negative
1910,relationship congrat dokha,positive
30090,rt umangnaveenjain proud mother clap son prime minist india simplic best modiswearingin modisar,positive
25378,rudrathestorm narendramodi nahi ba sal mauj k jayega bjp perman tata bye b http co oagqnztvkf,neutral
15467,rt nita insan gurmeetramrahim sai ji good morn seva simran da bal bkshna satguru ji watersavingtipsbystramrahim,neutral
10626,narendramodi sir atalji alway us aapko bahut bahut subhkamnaay prabhu aapko jyada shakti pradan http co,positive
35673,amitshah sir toh jeet gye hoh lekin dekhta hoon toh rai aadmi hoh garibo baar kaha socht hong http co,neutral
28674,polit mc bc sb sirf vote k liy pucht sb mc v politician sirf apn http co komatejyfk,negative
29223,ha gareebo giraftaar karo nahi kyuki wo train khilona nahi bechta na http co cwzzjenemw,negative
14520,nahi manti elect bjp jeet nahi manti modi desh pm evm hera feri k jeet hasil http co,negative
8445,baha yeah know hahaha compar two definit ronaldo one goat least guy http co fxkyvtefpa,neutral
35360,lotmeemaw tri gloss hear good thing say love balm dotcom http co,positive
13823,rt arijittm 's full song song tujhekitnachahnelag singer arijitsingh film kabirsingh download link http co,neutral
25456,anjanaomkashyap poora bata diya bjp kyuo patrkar ban logo pagal bana rahi zee n http co wtzzzaxusa,negative
36961,rubikaliyaquat mlkhattar pehl baat tu saal padk tu polic bale nhi reshbat deke bne hang kyu padh likh http co,negative
45127,arey waah mizzl gaze case wa opposit liter kick life co wa clingi friend lose,neutral
27157,chhavi think need statut act strong deterr savag peopl rapist veri q http co jfgbeejyoa,positive
16911,miss grill day maaza toaster http co,neutral
14192,maryamnsharif tere bap trha loot maal nahi os k pa chorni kahein bar baghori ourt sapna hamri le http co,negative
17990,telugusanatani sahidughradar tarekfatah vivekagnihotri sala telegusanatani bharatiya naam rakhta http co,positive
17866,thank aatal jee aapko dhanyabad modi jee vi aapk bato dhayan de http co,positive
3576,mungu ni mwema tume amka salama alhamdulilah,neutral
892,indiatoday officeofknath sahi hoga sayad tabhi sirf appki channel pe dikh raha warna bikav media http tco,neutral
13541,imvkohli ravishastriofc voh toh thik h parti daaru kam ni padnii chahi veri happi birthday coach,positive
40172,isk bad congress rajmata tyagapatr nirnay adhikar diya jayega jise samast chaplu derbariyon http co,neutral
15927,inka captain keh raha iss world cup sabs strong team,positive
17873,hafsahahahaa achha hay samajh nahi aati enjoy music,positive
36249,rt aman chandigarhamritsarchandigarh review love u igippygrew ustaad g love u g dher sara pyaar movi lyi sade,positive
30713,chal ft chainz nicki jam love n hennessi remix clean,neutral
15277,usrnvghmauwxjoo bat sunoo aapiap mukhtar pendu dreamli soul na kr thank sir,positive
19968,nadiakhaan kabih fail siraf aurat say relat nahi bohat say fail kabih haain insano http co,negative
24353,altafhussain abay khoti k bachay keh esay rha jesay tu dekh rh mother chod bharwa sala india tatta,negative
22659,jai jai shree ram inquiklaab jindabaad bharat mata jai http co,neutral
34251,amitshah narendramodi congrat welcom amitbhai ghar cockroach saaf karo aapk bharat mata jai,neutral
15066,view dhanush sir saipallavi song rowdybabi month http co,positive
8470,samsk dipokbarman trickbolli show see start hue te fake ss b hadd hti,neutral
43962,nailainayat ins bolo india democraci yaha fauj elect nahi jitwati log jitwat vote dal http co usdubzfcdj,neutral
12652,dhume whi n't u take place modi bad solv problem minut lectur dena bohut assan,neutral
18732,manakgupta rahulgandhi baat congress bachan nahi bjp sanghi soch jad ukhad fekn jan http co,neutral
33948,get new bruce lee jeet kune hoodi veri nice high qualiti take month huge back order http co,neutral
25059,ballot paper elect karao seat nahi milegi bjp bjp toh bu seat nahi dega,negative
42574,log salman sarukh chhor modi ban rahe garv baat log politician jhuta bolt wahi poli http co,negative
13150,deeptanagp jitndr mum use thi love sabzi gavar besan finger lickin good,positive
38593,haayakhan hahah kafi jaldi sudher jaon ga sari life zarorat nhi paray gi also good grace allah,neutral
15648,bio padhna scienc le lete tera biographi janna hein biolog nahi,neutral
4628,anni thi absolut beauti preciou girl great voic abba father keep makin http co,positive
38013,good morn gurmeetramrahim papa ji plz bless sewa sumiran parmarth bal bakhshna ji dhan dhan sa http co,positive
24099,thank get back rakesh let quick look 'll respond back soon mo http co,positive
15354,pmoindia sir hardik subhkamnay aapko aapki sudh soch desh logo dil jeet liya har baar modi sarkar jha http co,positive
40329,rt kunfaaya hat muslim observ ramzan ha divin power guid ppl wa two hr nearli die,positive
29640,yadavpooja jais logo karn sp halt hui jyada apn smjhdar smjhte nh http co,negative
12850,rt realdonaldtrump love america owe thi free download http co tpfncaiwto,neutral
39061,teri batto teri badniyati pta chalti loktantra majak udakar tu yeh thik nhi rahi janta maf nhi http co,negative
18914,maryamnsharif bodi anymor steal peopl poor pakistan http co,negative
8261,surat takchsila apart ghatna pr dukh vyakt krta hu slah public place bde buld http co,neutral
28308,han bhadw kyun nahi chunav din pahl uska charact uchalo decenc um rakho acha dho diya,negative
38331,drvivekbindra hello sir humn aapki app download kari bahut amaz app sir ism naya busi shur http co,positive
11679,wish veri happi birthday love http co,neutral
4426,sardanarohit sahi kiy kyuki tumhar jais chamch bjp favour bolt din raat hindu muslim show chala http co,neutral
10285,akhileshpsingh rssorg salo chamcho kabhi nhi sudhrog pappu mutra sevan kart rho bs,negative
2190,datalgeriangirl wallah alway fast metabol make duaa sksksksksk,neutral
20091,airtel presenc dot india thank understand concern nikhil wait respons bring http co cdtavcmqyg,neutral
6492,durexindia kaam nahi logon paa elect khatam hua kya karen toh orgasm movement kyon na chala http co,negative
28625,mamataoffici may appka count chalu jayega public appki sarkar nahi chaiy,negative
44357,chalti rahegi duniya hamar bagair tara tutn asman khali nhi good morn,positive
32634,sagarikaghos even one side media favour fake secular myth gener fake liber khan mar http co,negative
36612,lawlawlawnd jenghiz ib caution vgnsh adichuvudu sorri machi,neutral
23729,rt thama fulu liter best ever http co,neutral
13773,ijassss sabk karta soch fb nhi diya iska idol match nh http co,neutral
11077,modiledubega abey khandaani chor tu chor har chor dikhega rahi chatn vo tums http co,negative
3658,rt uriksfredrik kim har henrettet de som skull rge en god avtal mellom nord-korea og usa washington g r pompeo og bolton,positive
20619,rt thi news deserv twitter page bahut bahut sadhuvad pyari bacchi mariyam ishwar aapka aapk pa,positive
24432,bainjal troll bahut kam gaye good sake person develop,neutral
6155,siyar agar sher khaal pahan le tho sher nahi jata jese muh kholta apni aukat bata deta http co,positive
27579,sakshi joke sharam nahi ati bc hindu follow rule mean world ha http co,negative
15983,narendramodi modiji apko sadar parnam loksabha chetar rajsamand raj atta vill jakhera tal degana dist http co,neutral
2376,lattoo thera tweet padk lag raha thu burnol sabs bada consum,neutral
3139,rt pita ji gurmeetramrahim good morn aj hmari famili sbse youngest member birthday h pl us pr rehmat krna usko,neutral
7967,sardesairajdeep sare bjp walo dalali kart kyun ayega nhi aan chahiy jais dalal media sa http co,negative
6016,'ll best pour love mitra,positive
21050,muglikar samajhdari madam wais exit poll k bad chhoda nhi hoga result k bad waat lag gyi hogi,neutral
20080,amshahosh aninewsup log toh crore illeg bangladeshi nhi nikaln de rhe rohingya desh http co pplkkhahr,neutral
20458,jai shree ram http co logo pr karwai sir kosi kare,neutral
38314,frafieyan munyelel russ tinka nichol larrylift texdetolosa joshualaport sarfellboy sure,neutral
18131,modiledubega global agenda sirf modi ji pa congress vote kharidna chahti thi desh agend http co jfkpukvwkb,negative
1378,vinithashetti thik thak 's noth great honestli wa realli excit dure first n peter,negative
5430,piyushgoy dear sir jin student problem wajh rrb je exam shamil nahi pay unh mauka diya jay plzzz sir,neutral
40871,rt rameshkumarvn mamataoffici sabhya samaj aisi aurat jagah nahi loktantra gunda tanyra badaln kaam karti,negative
19046,purushottam law bbugti oryamaqboljan dr fiza khan know 's wrong thing alhamdulillah http co,neutral
10966,rt anastaciuss shahnaveid soldier ni chutiya aatankwadi mare teri tuch desh aukat ukhad l,positive
38817,rt secretofposit gurmeetramrahim gud mor dear msg papa ji dhan dhan satguru tera aasra sohna satguru ji h,neutral
16121,love awwwi kinikilig ako word warm heart ugh sweetest thank yo http co,positive
43795,bolo bahkton jai sri ram bharat mata jai http co,positive
45089,wwjayd oooh hope tell spanish stupid surpris look face,neutral
29107,realananyaa usk acc error hogaya hsab log apn follow n follow chale gay,neutral
28341,rahulgandhi kya kare samaj nahi aa rha sir rat bhar soya nahi hun desh galat hantho bjp man http co,negative
24590,yeeeeee love keon work http co pfccuvcvft,positive
3497,irctcoffici super stupid secur user verifi everi point make miss tatkal book kindli hire http co,neutral
24733,shivsena jdu aisi rakhail bjp mar pit gali galauj karengi chaurah p http co,negative
4746,bt twt 's offici nam june noth 's chang still love u forev,positive
15924,baat sunoo wow masha allah 're artist keep amaz skill,positive
3851,imsarojsingh msisodia arvindkejriw atishiaap sanjayazadsln arunodayprakash lier say http co,negative
25316,pic daal attent lena achi larkiyon shoba nhi deta belong sophist famili kindli stop,positive
22012,pmoindia modi jii achhaaaa khush khabri dijiy desh janta hope give posit result http co,positive
30487,primecler let mankind say amen-shalom-allah meri love light truth,positive
38411,rt ha wo apnapn sir pore pakistan k mohb islam pakistan mohson e pakistan drabdulqadeerkh,negative
42283,narendramodi apko hamar pradesh matao bhut bhut aashirvad special grandmoth hamari http co,positive
2780,baloch aina idua fatima sari zemadari insan nahi hoti hakumat zemadari hay zakat kaati jati bank http co gtxtgllxdu,neutral
24232,kaleenbhaiya banklootod ram parsad bismil madan lal dhingra sham ji krishan verma madam bhukha ji cama shahe http co,positive
25781,love u bhaijan father son bharat iambharat best pic entir promot mashallah http co,positive
10067,vivekagnihotri yogendrayadav tujh serious nahi leta ahiro naam toh kharab kr diya extra attenti http co,negative
17441,manzoorpashteen logun gallay kaat deni chahy pashtun k naam pe begherati dhabba khazkusiaa,neutral
42940,republ abus modi best friend anyway alway better keep http co,negative
18695,pahl galti accept kijiy aa kr kadmo pe naak ragdiy toh sayad polic depart li http co,neutral
19308,myogiadityanath dgpup uppolic diggorakhpur ghatna nahi media pagla gayi fake http co,negative
16960,narendramodi aapko hardik badhai desh itihaa rachnek baad baari vishav pyar bharat de http co,positive
13961,girish patel akhileshpsingh rssorg dogl sale sirf itiha chupa public bewakuf bana http co,negative
24473,zummii hmara b sialkot ajkal soraj zamin k center arha,neutral
2731,ss new product introduct seven treasur kash cool tunic shoulder design sheer fabric cool http co,neutral
23974,ashchanchlani aao area jcb aa rahi http co,neutral
37009,rt imkasam wish veri happybirthday beauti imkasam didi may gurmeetramrahim pita ji bl,positive
40248,akhileshpsingh rssorg abe chutiya gandhi madhar chor jais jais chutiya karan aaj http co,negative
23651,yadavakhilesh jais samjwadi likha jaata samajwad naam cheez nahi sirf sirf jaat p http co,neutral
9560,thequint apko baar sarkar hum miss rahe h aapki sundar karyasaili fan hu aasa karti h http co,positive
2517,anda tidak selalu dapat mencegah diabet tipe tidak ada yang dapat anda lakukan tentang genetika etni atau u http co,positive
39525,iaf mcc adgpi pib india mib india spokespersonmod indiannavi mohanasingh hume garv asli http co,positive
43337,amitshah narendramodi congratul amitshah ji desh aapka yogdaan bjp desh majbo http co,positive
17911,dr khan dadi g ooo chaal oyee bakwa bund ker seriou ill nahi routin bein http co,negative
16501,baat sunoo madam robena top leave best,neutral
11105,mohibmirza humein world cup start posit k krna hoga lagado zorr macha shor morekashor,positive
33798,aajtak likha sach likha well educ aurat yeh rast paada hua mandbhakt nahi sirf http co,positive
