id,Sentence,Label
9353,aamir khan paanifound great work sir ba desh boln bach,positive
34971,panauti nikla bc http co,neutral
16451,beingsalmankhan bharat thefilm aliabbaszafar atulreellif itsbhushankumar bindasbhidu sonalikulkarni http co,neutral
15716,rekhta ishaq najuk hei bahut juban nahe aankho bayan hoga hei dard bad jay dukh aankh bha http co,neutral
30475,manish itihaa hume sikhata hum itihaa nahi sikht bjp yeh sikhaya purvajo http co,negative
22474,narendramodi veri good aisi maa bahut bahut bahut bhagyashali apn bete itni uchahiyo pr dekh aisa bet http co,positive
16436,pehl malum yhi hogabachpan mei humn b bhut ghr ghr khela http co,neutral
28808,perent hamesha majdoori kark meri har khvaish poori kart mene kabhi unk chehr gareebe http co,positive
15997,rt daarubaazmehta delhi govt 's new hospit kaushik enclav burari almost readi finish work carri,neutral
13205,anjanaomkashyap atal ji na jaisa hmara desh gorav bdhaya onki raho pr h hmara pm modi ji http co rxbqajarai,positive
17572,cool guy veri uniqu person ais batein kartey rehna make u fun,positive
12730,love job new hous love everyth im right ion think ever thi happi life,positive
28879,narendramodi sir g congrat hope humara desh age jay aaps bhut sari ummeden jai bharata,neutral
16976,rt luca macdonald rlli stress enough import tell peopl love care bco actual never know whe,positive
18716,boy dekho tumhar liy kya laya hu girl khush hoker jaanu love boy http co,positive
3383,khaleesi mai sorri nai bolni wala kyun ky sorri bolna cheezain kharab krta proud liay ky tu jaa http co,positive
24204,iamhamzaabbasi miss bahi mulvi subhan son afzal hit six challeng,positive
1636,googl search ni dekha twitter isko twitter bhaga diya,neutral
14867,salman bae priyankachopra sali apn buddh sambhal marn umar karta sala crimin plastic http co,negative
21618,scam ible k vlog tau kutton tarah dekha hoga socha k chullu bhar pani doobna http co,negative
10636,bhai aaj tune kishi scam avaj nahi uthai modi ji k kam kale gungan avaj uthata http co efyunrjrho,negative
24759,alkasingh inc yadavdimpl rahulgandhi incindia inckarnataka evm media dalal chasma nahi isliy c http co,neutral
22634,yrdeshmukh rubikaliyaquat band karo behe aapko bura ni kehta usk bekar unnecesari behe mat cha http co,positive
15647,rt good morn almighti gurmeetramrahim papa ji plz bless famili sewa sumiran parmarth ba,neutral
43466,farzi rashtrawad h aapka din dharti bar matha lgata h uss zabrdsti nhi bulwa sakt u http co,negative
28502,rt yashiiism match end well play bolt na pakistan usk layak nhi,negative
13553,narendramodi modiji aapko dusar parva bahut bahut shubkamanay bharat desh bahut unchai le j http co,positive
26733,dunya allah kafir khushyan ata farmatay balkeh un ziada khushian meli bc http co ofpnimpgyx,neutral
36147,ghaffardawnnew bangladesh agr jeeta pakistan k top ani k chanc bohat kam jani,neutral
21193,aimanalma aleemhaya boondi break wa mess thank tip ladi small littl soul sistersmc group awesom,positive
40750,rt saurabhsuperman ravidubey ravi watch kudiy ni jealou beauti well stay bless lot love,positive
42810,sirpareshraw narendramodi happi birthday versatil actor babu bhai shri paresh rawal ji,positive
31465,srbachchan sir kgf like movi bacha hero bahut maza aata,neutral
12957,shristiiiiiiiii south africa team bekar h ushm abd viller na,negative
19606,rt vjurwa pray today wish peac love happi jumma tul wida mubarak farhan saeed http co rfo,positive
1164,chutiy mahaa chutiy phr aati hn romant post py sad react krni wali,negative
17554,iamsaqibb bilkul aisa jin khwaish hoti kay leader acchi jamey g http co,neutral
36756,anjanaomkashyap har har modi bhool gay rajnathsingh koe aaj pm modi vo rajnath sabs ladkr http co,neutral
5817,mamtadidi yeh ranga billa jodiy aeisiy chalak lomdiy jese hei kucchh nahi kareng onliy bholi publick http co,negative
3409,baad desh tarakki vo pehl nahi thi modi ji aan baad hua ash modi ji ba http co,positive
5982,shehla rashid salo galat h toh haiiii lkn bjp nam kyu kya wahan narendra modi khda h amit shahh http co,neutral
15952,fail writer dada dono nahi aan waala kyunki aan copyright modiji pass hau,neutral
40615,rt sambha kahan mila tujh yeh tape suna zara sun lo gaun wasio thakur kamal amitsinghdel,negative
8770,mangeshkarlata gandhi ji hatya savarkar nam court pesh huw bad commiss bithaya ga http co,neutral
26593,arvindkejriw everyth good charact n't readi lose mr girgit,negative
44098,good share check item 'm love poshmarkapp poshmark fashion style shopmycloset http co,positive
15255,zeenewshindi india treatment nahi ha sasur walo puchh health kuchh nahi kiya http co,negative
21370,akhileshpsingh rssorg angrejo bibio kapd dhoy use chutiy log deshbhakt nehru bolt ky http co,negative
25512,yo nigga babi mai chahti hun eid mai ji colour dress pehnu usi colour dress pehno wh http co,positive
24314,babarabidi zartajgulwazir yar masla nai k log isko nahi chorein ge masla k ji cultur k http co,neutral
16678,jawaria malik ay kadi v nahi sakda,neutral
26364,good morn rockstar papa gurmeetramrahim ji plz bless sewa sumiran parmarth bal b http co,positive
3240,devilsrkian yhi mujh tere pe trust nahi tu harr baari meko last circl marwa deta,positive
21629,rt himansh hoti kha ati h itni pavitr ldkiya jine bc nahi pta mr villen oolikhnewali http co,negative
6769,claudey jivo keep xxx,neutral
21740,tadipar power liy giddh bann gaya wo kya karega sirf encount http co,neutral
22403,rt fasih mosharraf desh bad sudhrega pahl haramiyo pakad pito ja dusro atyachar rahe,negative
965,iamhaseebahmad majorgauravarya un ha ha ha cow mutr peek win war guy st http co bcptvrpmyc,neutral
29495,timesnow democraci sale chor kon ha bhai tmc log bjp mn shamil hore ha ji gali dete http co,negative
36393,soniaji want say yaad sadhavi saat hua mai uss pyaar karta hu use meri shaadi hui http co,neutral
40078,kajal jaihind bahut bahut subhkamnay hamar nagpur jai shree ram,positive
11752,ca n't wait chand raat mehndi lagi gi hath eidulfitr comingsoon,neutral
9786,bashar mominn umeirab yeah exectli say onc meri khwab aye thi raat ask dre http co,neutral
6163,maliniawasthi richaanirudh ma'am smile copyright dijiy give immens happi see smile,positive
40092,sravi sam urstrulymahesh first time bane untundi adi trend ani feel ayyi prati second movi format follow http co rkfzixvpdi,neutral
14699,wasim asadowaisi tere cyber cell complaint file karn jaa rha kal kya bol rha surat bacho,negative
373,kanhaiyakumar kanhaiyakumar beta nafrat jais jahil illiter failat pata nhi kon si phd chal rhi h http co,negative
18466,sarcasticshekh hashibulhoqu yourshabibti inaayahsay sanskaari af afrahsay chutiy saal http co,negative
44107,asmaalizain ok consensu daal chawal rice meat think realli good shaami kabab paratha would,neutral
2232,rt good morn pyar gurupaa gurmeetramrahim ji plzzzz bless sewasimran nd parmarth stayawayfromhypocrici http co g,negative
3012,rt chashmish ed everi pass day losinh essenc life mean use send eid card eidi friend c,positive
15867,rt good morn almighti gurmeetramrahim papa ji plz bless famili sewa sumiran parmarth bal,positive
22458,incindia rahulgandhi rahul ji aapko istifa nahi dena congress jamini tor pe majboot banay congress http co,positive
19694,narendramodi modi ji bohot bohot bohot shubhakamanyen aapan sach poori nishtha imandari desh http co,positive
11433,nationalist om islaam kabool karn bohut aag lagi thi jawaani bhooth sirp chadha jawaani http co,negative
21266,wait sometim save emot till june mauka-mauka way,neutral
21377,rt notobaccoday sant rampal ji maharaj acquaint mangal knowledg million famili live free,neutral
16259,rt arora shayal thegiftofeduc move inspir gurmeetramrahim singh jiinsan free coach center open,positive
28353,vivekagnihotri reallyswara sir pais aukaat nahi reallyswara kmra kahan kutto http co,negative
37680,ranaayyub abihabib sing swami ji aisa feel rahe http co,neutral
9553,k odi world cup pak wi k khilaf pahla match har gia k world cup pak eng k khilaf pahla http co tlsslxbsbz,neutral
24822,yesss areeee shit suppos wrong unaccept becom romantic,negative
15518,rt media naam lenaa nahi aataa pahali baar sunaa kyaa baar chukaa http co,negative
33616,samsung bilkul mat lena warna bahut pastawo ge pasta raha hummn camara dam bakwass http co,negative
5577,rt parlo tweet mast news baba waah modiji waah desh duba hum tumhar sath http co,negative
25947,love u muah u r preciousest thing happen life thank hard fun http co,positive
27721,n't use thi kid isay famou krnay wala media h wrna ghr baitha hwa skoon kya qsoor http co,neutral
174,anupampkh media channel dikh rahe ink upar prakaar crimin case shame thi type media channel,negative
4205,hussain nsharif pakistan ao na haram olaad hoti ha wo maa k marn nhi ati baap jail hui nhi aye http co,positive
38073,sha allha super star real playr iqbal bhai,neutral
4617,ndtv thi cours case person enmiti hate crime abhi toh sirf congress gandhi http co,neutral
399,south africa bowl india sath chalegi kya savban,neutral
9294,stalk mama fb happi see live life daghana laag niya uyi,positive
28393,rssurjewala suji nhi sakta teri zindagi sirf kaam pappu mutra paan http co,negative
43601,addi salman pcstinkerbel crimin fan pka jail hogi ub rishaw wali search kr kr k comment screenshot le k post kr rhi,positive
21366,anpad ganwar kya googl pe tube pe sari ayashiyo gandhi kahaniy j http co,negative
21040,sanjayazadsln abe karam jale suprem court v unh clean chit de diya tu sale congress kath putli,negative
31190,rssurjewala congress parti walo apn pravaktao kha debat part mt bnna kuki unh pta http co ghiakiaoln,neutral
33053,rt mubarak alqadi gsu connect scholar maan havard univers north east nigeria school pride,positive
23325,glen quagmir yearofrat wo aaj ubal raha usk darr gaurav sp chor bjp aa gaya,negative
11606,har umar pyar alag tarik nice one,neutral
27456,ptshrikant cmofficeup honor sir hum logo rojgar deya jay thank mission mana http co vousmnkksg,positive
31084,n't know whi liber hate self make peopl ticket bikti nahi dusron ungli karni,positive
37179,rt sushilmodi hinduo khilaf rahe atyachar virodh aavaj uthai isliy jhute aarop lagakar fa,neutral
24333,abpnewshindi yaar congress q apni parti tu rss bjp lag jaig,neutral
14453,england k pori seri hari sohail drop k world cup surpris diyaa,neutral
35275,rt amitanatverl hello new month good give us lot junoon,positive
43993,rt rastafarim happi weekend thi one http co,neutral
28734,igo kurosaki shankhnaad dev fadnavi free societi indu valley cultur earli rigved http co,neutral
25964,zeenewshindi bharat chhod inki aukat kahi bhee nahi yani muslim countri puchhanew nahi bharat mai http co,negative
24766,rt sonytv rt agre theshilpashetti wa super bahut bahut upar perform http co,positive
28244,bakhtawarbz aseefabz aalizardari chor olad chori kri g chor defend kri g kia kri g saal http co,negative
28166,sorri rt spam back rhey alon much im excit feel l http co,positive
32367,divya rathor hardik thele wale boss okt dar hona chaiy bhindi timatar bc http co,neutral
25970,rt amic soul mei happi stresshey anxieti assalamualaikum depress miss overthinkingidhr aao biryani khilaun tensi,negative
39297,chutiy gai puja kyu jaati kabhi socha kyuki wo kisan dudh deti jiss usko kamai jati http co,neutral
14108,aamircraz badassthano immortalrkf viratian nahi bhai rt liy nahi kiya http co,neutral
44410,doubt asish play well wtf raftar sir badla gang leader badla lega yeh xerx wa http co,negative
16851,im hoooooo love bookfair much asid izumi tsumugi conveni event reward card http co,positive
15933,rt like u alway say b sakta wa sing b self make languag thank u much c,neutral
13253,gungun sharma chal na gungun notif pareshaan jayegi chat mat yaha,neutral
4554,rt ladybrockhard jake good luck bud go great know rootin way,neutral
15252,trollnipp republ kya karewhi u share thi reason bc chutiyap seema hoti,negative
19323,annucricxpert annucricxpert bhai like jada paytm harmandeep singh love bhai http co,positive
11245,thank god babe mahan nahi bani biji bauji mana kr dia sath rehn becaus hypocrit khuran http co gprxjhfwsr,negative
44319,rahulgandhi yr log divis bat kr rhe h bat btao yha muslim h tums brdash ni rhe http co,neutral
15457,aquariantruth humor rahul gandhi support bada bevkoof nahi albert chacha,negative
27903,pakishtan player rooza todana isley jaldi rahe pakvswi,negative
40027,rt saykhurram year old girl jaanu tm mjhe kbhi chor k tou nhi jaogay na never lekin agr margya tou maaf krdena http,neutral
13965,narendramodi good morn sir kal baba biswanath puja fal jarur mile saal ase desh http co,positive
9033,adelzown gulbukhari fake nahi actual news nahi defam sath pictur lagai wo g http co,positive
22456,anyway want port outmi number problem cant abl send messag ani number want kam http co,neutral
13491,absolut ryt dear bt thing peopl mith jal pawah kro gud us http co hfvxbkegaq,positive
12851,rt listen sad music im sad make even sad http co bbsuwmym,neutral
13803,follow im saifii interact good tweet follow back pli follow im saifii,neutral
14209,ivadixit baar baar din yeh aay baar baar dil yeh gaay tu jiyon hazaaro saal yeh meri aarzooooooooooooo h http co,positive
32818,modiji vaad pura kiya unhon kaha jais power aayeng sabs pahl crimin record mp safa http co,positive
42971,rt crank ocean luvvvsfatcuz give shit rat bul rat http co,negative
16210,zainabsikand incindia aamaadmiparti congress opposit parti media modi agenda hindu-muslim pehl sam http co,neutral
24614,offcours repli jarur zrur dn ge promis,neutral
29131,mamatafrustr mamata jee respect jaya jaya ram peopl lose faith person bearin http co rkkfgbzlo,negative
18983,allah mubarak maheenay sadqay pakistan wc kamyabi ata kr saal wc pakistan jholi daal http co,positive
2408,takat aafat himakat ibadat adalat chaht mohabbat amanat jitn adat yeh http co,positive
11119,tamam student inform keya jata k jin student midterm exam mark waja paper fail wo jalad az ja http co,neutral
38734,zeenew bhik mango bjp log garib chuke bhik mango hindu agar bachna chahog toh ghamand chhod http co,negative
6928,lilsattu system fail isliy train pahucha gaali likhn sahi baat galat nahin hoti,neutral
35517,pravinajayfan iss ss appi kahi nahi bola akki wajah na akkian credit maangta au http co,neutral
32547,smartchap ippatel maa kyu itni jaldi rha bsdk tere baap uss raat itni jaldi nhi hoti toh http co,negative
43694,salman 's fan get treat thi eid bhaijaan come blockbust iambharat salman kh http co,neutral
24055,mat sutzu weregarurumon gin one bless feet awesom great work http co,positive
19322,sardesairajdeep band baja bajn wala h mai k baad unlogo talaash mai nuklunga bol rahe h http co,neutral
20511,saiyadimam sorri pr ese video dekh kr woh haft gussa aata jaha tk ba http co,neutral
13295,pokershash humor behn loda shahid afridi janta hoga iska abba h gautam gambhir kyu janega,negative
38470,sharam doob maro kambakhto tabde lanat aisi tabde pe zartajgulwazir fawadchaudhri http co,neutral
27323,electr aani nahi chaiy tere jais kalmuh ghar pe nahi fir gandh failan lag ja http co,negative
39953,arrey baap koun yaar bahot mast banda celebr bana diya meko love,positive
31047,rt jwalkerz th info k-town jay park hit-boy http co ktown hitboy ja,positive
12705,msisodia arvindkejriw atishiaap kumarbibhav arunodayprakash kam bad elect ja http co,neutral
32474,yaadei behad khoobsurat hoti love gautamgambhir thank u thi beauti memori http co,positive
31148,nabeehabashir toh kasi hoti hum toh futur bhabhi achi nanadon tarah pahdda nahi karwa wa http co,neutral
23979,shabnamgulwazir shame plagiar kartay pakri gai chali phd karnay nikkamay naalaik log http co,negative
15468,drgreyyyi pak jeetna ha match shoaib akhtar say pakistan phanita na lgayaa mra nam chang kr dena,neutral
11373,denniscricket god bless u denni wish u recov well mental ill neg chutiya http co coztlhljaa,positive
31358,sudhirchaudhari sir g kahen sharab nash notbandi anchor nahi thi na dhund khuda http co,neutral
42079,iamshahidcheema kya jano tumn toh padha nahi na,neutral
43493,bbcurdu lagta bbc urdu jald pak band karna parayga bbc ban countri reason,negative
26642,rssurjewala wo tabhi sakta pappu apni apni maa apn baap jijaji naajaayaz samp http co,neutral
14697,asadowaisi narendramodi tell want achiev give birth whole cricket team btw use http co,negative
765,sherryontopp antar atma bech diya beijjat kark bhagaya nahi jata nahi hilega lekin rahe http co,positive
27362,ndtvvideo bjp nahi lad rahe rahulgandhi ap pure desh k sath lad rhe thesainiko nicha dikhakar http co xipwrxummz,negative
31113,log opposit kisliy tweet karn dal sashti jayegi itni haar chuki frvi samajh http co,neutral
28540,p h l realli,neutral
2855,sanjaynirupam bilkul sahi nirupam kyunki congress paa nahi bacha ja boleg kya galiya http co,negative
43705,dhan dhan satguru tera aasra good morn piti gurmeetramrahim best day plz piti give bless human work,positive
19103,rt anujbansalbl diwani meera acharyapramodk yeh kucharya mix breed maa mulley pel gay hongey tabhi yeh mc kutta paida hua,negative
35358,prakashjavdekar ji apko sabs pahl badhai ji eak school director hu lekin aaj school band gaya http co zhndomcjoc,negative
45132,perent hamesha majdoori kark meri har khvaish poori kart mene kabhi unk chehr gareebe http co,positive
14817,rt piyushgoyaloffc piyushgoy hon'bl modi ji goyal ji may ask mann baat thi offic whi miss use,neutral
9680,kailashonlin vijyendrajadon bahut bahut badhai dada v modi ji v hum sati kk sath chale jite v http co,positive
29932,rt silverhairmyg yoonmin feed us much today realli beauti day yoonmin shipper live best live right http c,positive
30957,bhootsantosh nahi chahiy kg ga cylendar scientist modi sahab tarah naal ga chai pakoda ban http co eeeeuteuou,positive
24507,allyobrien yeah look like work kitchen diner hotel someth cute http co uxpibhqosq,positive
6078,hayatpregh acha borhi sahi laikin apn khandan orat maidan laya ali wazir warna tou abhi p http co,neutral
17052,ramadan leav soon take care imaan may allah make easi us ameen,positive
23851,rt imkasam dhan dhan satguru tera aasra happi birthday dear kasam msg papaji bless http,positive
23095,cricketaakash chehra ankho samn baar baar aati earli morn dil sukoon http co,positive
12240,saal sitiyaaabaazi kiy tinder twitter nahi http co,neutral
18354,sanjayazadsln timesnow tere jese ghatiya logo jute mar mar samjhnaa cahiy gdp import ja hindu muslim dall,negative
27508,rakulpreet dedepyaard final watch dede pyar de movi rakul preeth singh look georg 's act super,positive
22678,mr poet phr kya likhna brain pighal gya kaam ni kr rha,neutral
2103,gauravbh rahul modiji mujs debat nahi kart modiji mujs dart congress spokesperson tv debat nahi jayega,neutral
21978,soniyalovesy srbachchan girisum shravanhum narendramodi bahut pyara ekta sutra bahut bure logo http co,positive
18740,tayosa jaiga wag sa jamil fuck stupid stfu,negative
14644,'s chamch kya haal chamcho bada chilla rahe lahul gandhi bn gaya pm,neutral
41042,bhupesh smartrandhawa time cnni veri true dwaper yug avtar krishna treta yug ram kalyug guru nanak dev ji,positive
10287,modiledubega congressio tere baap khoon hisab dena hoga amethi congress sabs jyada julam kia http co,negative
12581,icc henrygayl nichola windiescricket yh henrygayl isk samn jcb kudai kaam nhi,positive
43584,modi govt chahati nahi padhai karr http co,neutral
7216,manakgupta hey manak gupta take thi u r bjp chamcha ur concern fake,negative
3852,yun kehn teri rah patthar nikla tune thhokar laga di toh sar nikla woh shakh phoolo'n http co,neutral
12867,c h r sweet rinki naaiiipata nai kaun,neutral
34000,iamamiroffici amir bhaijaan pleas speed karo apn ap batsman beat gaya ga kamd kam dalo,positive
7802,jub burayi k khilaf ladog nahi thab sahi haq wale sabit nahi hoge haq ush nahi kahet batil http co,neutral
19310,silentmod aaj kal opinion dena chod dia thik nahi dusro kya opinion du,negative
21928,bday celebr prateek pal naveen n shailesh celebr birthday,positive
44895,mp rj aapki sarkar kitna de rahe govern madat sakti pal nahi sakti kisan http co,positive
12674,jhuth nhi boy feku,negative
11098,amitshah narendramodi dear sir one best ministri get,positive
9315,srisri love guru ji pleas accept deep obeis infinit pranam love thank love pravin,positive
11456,normhansonart love bena thi pic mirboo north dure week http co,neutral
14427,narendramodi rahulgandhi incindia incindial asadowaisi pakistan kutta nahi sktakutt waf http co nhsootlsz,negative
45156,sarmaway dhruv rathe lo aa gye gaandu andhbhakt job gaandu modi tho job nhi http co,negative
10860,rt jacykhan thank papa good look babi masha allah iamsrk sarey bacch ap pe gay ji feel glad,positive
7803,citizen 's portal part exampl aik aam admi wapda shikayat karta yoh osay sub divis divisi http co,neutral
24178,apki chor london bhaag gye bcha wo ander hay,neutral
40175,kya bat yaro waki shandar best mutual fund app groww groww,positive
20398,arvindkejriw app yehi tho kemi sir app hemasa dalit jatti name per kertha http co,neutral
34372,squintneon tujh milt azam khan ji hujoori karn k paaltu kutt,negative
44817,acharyapramodk teri mummi chu gh jaonga cow beef lekar trivedi nikal dunga teri bho randi beez,negative
3214,liy emoji meri zindagi sabki jaan good look dukhi aatma attitud mehfil jaan matlabi flirti http co,neutral
19462,pakistan bar bar duhai dene wali bjp kyu evm chunaw krwate jb pakistan beletpepar chunaw http co,neutral
11500,har parti upper naa sahi nech jarur bhale vote bank rajniti liy dusr k http co,negative
22047,rt maatibaloch pray allah almighti thi night bring much good muslim commun geog,positive
17017,jaha b jao har taraf bharat bharat dafa time blockbust tag lagna chahiy inshaallah lgi ga http co,positive
30215,ashoswai bjp k godi media report nahi yeh hindu report wais tu kitn bika chamcha bann,negative
666,tarekfatah ba iss jyaada badi tumhari soch nhi sakti cloth judg kart shame sir tarekfatah,negative
13576,sushantsareen sirje wholeheart appreci among intellectu rare henc u r endors new eam feel proud abt u,positive
30025,bhole log bht bhole log phr eat wo log smjhte br pakistan jeet ga wtf,positive
21668,anjanaomkashyap atal g shi kha modi g unh vipaksh nhi baithn diya http co,neutral
28389,rt quetta mashkel quetta sarkari ambul qimat afford na karn waja gareeb log apn pyaron lash p,neutral
42830,mamataoffici din sabko jana aapko jaan k baad desh achh yaad kare aisa kaam kare sirf ram n http co,negative
27479,rt kapilartha wagl la aikla aah hindi boltana sheee bhayankar pan mala vatta hindi nahi ladavavi organ,negative
41824,beingkhanumar bhai dil khush gya apki post dekh kr salmania fan love u,positive
9046,rt kdhavlikar vika goa vika totter due goamin ban restartgoamin rais vika modihelpgoa,neutral
21411,ashokepandit thewir abe ooo itna desh prem accident prime minist pakistan kyu releas http co szfthfshfc,negative
11263,still electr kitha ibadat kr raha wapda walo sadi neind kharab kiti na dcrawalpindi,negative
14454,one seriou movi wo masterpiec banana bohot baat,negative
26948,barf wale samos b best hen,positive
1854,zoo bear atheist krishna zoo bear bhai tumara har jagah kaat gaya keep calm start prepar good luck,positive
20528,rt ayushmannk chan kithan ataullah khan amaz chan kithan ali sethi beyond awesom video give feel,positive
19734,karunaratn well play bc aadh jyada time ink naam likhn lagta nzvsl slvsnz,negative
14992,rt hammadmustafapk happi birthday iqbal saqi allah pak apko lambi umar ata farmi kush rho piyari bhai mriqbalpk msmcpunjab,positive
14691,aaj toh offici khel shuru hua uniform civil code come http co,neutral
13379,iss bhagoray lante kutta shahbaz sharif say bolo k lun bayan bazi bandh kr wapa pakistan lootta howa paisa wapa kr,negative
42858,gulbukhari teri maa uthaan keliy abhinandan bheja india tou wardi waal thay jinhu us http co,neutral
14049,thi cute shit right hurrr love jackson xuxi friendship http co,positive
26892,rt surbhijyoti surbhijyoti jaan sona di 's happi moment tobleronemountain guy di soooooooooo happi,positive
40019,apki midea pulwama rdx kha aya khozbeen nhi ba bjp parchaar kiya,negative
33992,bitter truthi murkh describ nation languag hindi india 's nation languag http co,neutral
11562,log kon h congress khatam krna chaaht h,neutral
25972,ketika kamu mencintai seseorang beranikan dirimu tuk mengungkapkan jika tidak beranikan juga dirimu tuk melihat dia dicintai orang lie,neutral
43968,bihar doctor hal midecen dukandar deta nahi h http co,neutral
17967,baumanaustin fusionperson pollsscen true dat jah oaa shit rn,neutral
23621,optimist abh tom jerri jaisi toh nahi hayn naw,positive
25453,matlab sonam poori famili doosr movi promot karti nahi film nahi chalti,negative
28429,chalo gill mat lo pant au eng maar rkhe h usko kyu ni lia,neutral
10105,sardanarohit tajinderbagga bjp evm chor bevkoof pm murder parti presid wyak thooo,negative
38441,rt aashishomg ashchanchlani life jhand jcb kudi badi mast http co,neutral
3282,eid mubarak flat purchas abov rs use coupon code flat purchas abo http co zmlepzmtxv,neutral
6256,amitshah narendramodi hindu rastra ghosna jay kashmir problem solv public demand h baki ami http co,neutral
3955,jai sri ram jai ganga maiya jai bajrangbali http co,neutral
26080,okkkk thi make happi wait graduat next year use thi classroom http co,positive
22114,rt bukowski quot nine-to-f one greatest atroc spring upon mankind give life away function doe,neutral
1775,shuru imad prfmnce achi thi ok na lye fvrt ur fr bd khrb hui roz thei na bnda apn fv http co,positive
5589,sanyam sharma also hope find heart love hope love win hate god bless,positive
24110,sushmaswaraj best sushma ji aapn videsh mai bharat man badhya like everi daughter wish http co,positive
8220,rishibagre shi h bhai maha gyani bne h khi log logic la rhe h,negative
29180,roadsid monk oldschoolmonk dilli k log chaht kejriw vote nahi dete dusri bar,neutral
11569,sanjayazadsln vipaksh evm bajay apn sansado pr diyan deti aaj nobat na hoti tb vipaksh sansado http co,neutral
14475,tejasvi surya love u sir thi right way shame thi anti-n scum waglenikhil wagal u r ask http co,negative
42768,rt bestkoditip best android entertain app movi tv show bestkoditio kodi kodiaddon kodibuild bestkoditip kodit,neutral
1077,tahassiddiqui sasti ghatya nashi k suwar samjhti trah bakwa k humein sasti public mil jaegi,negative
44935,muneebfaruqpak imrankhanpti zartajgul resign karay yahi kahna khan sb na leader corrupt hun tu cabinet corrupt hoti,negative
15740,jj would happi proud see grandson sighhh may littl junaid continu carri torch hon http co neacjzuvuz,positive
27114,narendramodi amitshah sir hamar desh system ese law lagwaiy jiss desh harr insaan kam kam http co,neutral
16409,rt trendmood shade extens love happi see plouiseacademi brine us new shade favo,positive
13622,lahorion nay k mun peshab b nai karna qismt bu apnay b kamtar k boot chatna reh gaya,negative
18111,chapter fun littl car show au geet littl angst littl plot solo boy drama http co ubdemdexwd,neutral
6205,kuchh ulta sidha bolanewalo jara dhyan nahi dena chahiy sirf sami barbad karat inlogo de http co,neutral
40279,rt world handsom world cute world charm man shahid kapoor thi reason duniya sabs khoobsur,positive
37754,rt hero gum officialdgispr jnab hum jantay ap log dollar khatir apni maa bech sakti sal log bechtay,negative
17206,amitshah kavisumitorc narendramodi sir apko modi ji k nam vote mene diya apko pata h nota http co,negative
6355,maheshnbhatt veri nice line dad bt dad arz karta hoon kya khona h kya pana h yahi chhod jana h na tera http co,neutral
38551,cap qnet india chutiyo busi lure peac money,negative
36772,kingsrk iamsrkfank 's ok hua hua abhi sahi waqt nahi badm dekheng filhal support nahi karen http co,neutral
9242,khanumarfa india gandhi nai h nehru hmlogo h gandhi aajadi bad congress bhang karn http co,negative
9574,kya ap meri madad sakt gao ride nahi jabki sal bjp yaha jet rahi kya bjp vot http co,neutral
24724,manakgupta rahulgandhi baat congress bachan nahi bjp sanghi soch jad ukhad fekn jan http co,neutral
25149,gaurav sundar ani fantaci leagu world cup,neutral
5399,dr uditraj bat jyada nolleg tumko lagti h tabhi boln bilkul sarm nhi http co,neutral
19448,iarmysupport maa-baap seva chhod k terror rasta apnat desh k gaddar liter public,negative
9857,nedaiekhalid randi bachi sala mater chod afghani kuti,negative
7341,ashwanikapoor liya yaar ponder long time find answer choose handl,neutral
29745,khasta bilkul nahi rehta balkay quetta garam taaza naan khane concept nahi logon thanday n http co,neutral
35141,sushmaswaraj chowkidar kyun nhi likht apn naam sath kya elect likhna nation want know,positive
25835,bbcurdu pak come back strongli sha allah khel hae ise khel rehn dein bhaio ni haar jeet khel k http co,positive
6575,ecisveep answer miscalcul vote seat one vote matter deshkamahatyohar apn dhji http co,positive
26657,sardanarohit hme smj nhi aata kya muslman aalag planet aay h ensan h es desh e http co,positive
5575,rt nutechpak nutechpak sir kya ap univers nation technolog council sy accredit hy kya nutech bsc engin,neutral
14612,rt nimra wajih taseer 're alreadi get goosebump kindli show lil jhalak us bilalabbasonjeetopakistan bilalabb,neutral
13357,manojtiwarimp aapko bahut bahut badhayi aapki beti k achch mark aan k liy mehanti papa mehanti beti http co,positive
12984,ignor amblingmedico jabh sarkaar bhe shadi jayegi ptaaa chal http co,positive
43862,modiswearingin congratul ianuragthakur ji matrimand apka swagat loksabha tv kripi http co unygzcagzu,positive
2016,shaybi say han na ghr nae sb pehli best escap point,positive
13687,narendramodi piyushgoy great person world shree narendra damodar modi apko bahut bahut badhai desh k http co,positive
11106,abpnewshindi asadowaisi narendramodi tu saal hindu minat khtam karn bol hindu http co,negative
41074,rt alirazatweet thi parliamentarian norm leader shout na listen talk confirm bilaw zar,negative
3339,mlkhattar chotala chor famili member,negative
44780,ayannamakaila mann feel like everyon ha thi love hate thing bc aggyyi,negative
22468,iamsrk srkszahiba sweet yr tm bhut achi thank janu,positive
6583,smitabarooah chhatrasalsingh kacchi lassi anoth best altern doodh soda,neutral
28857,pledgeagainstcorrupt gurmeetramrahim derasachasauda pujya guru ji vachan h pap julam kmai insan http co,negative
26006,emot bandwidth watch alway mayb give uniqu weak tor ask friend,neutral
24100,wish rohaan bhabi veri happi birthday may allah bless famili rumman bhai,positive
4002,satpathyl hindu hindu hindusthan onli slogan sir,neutral
14035,prernavgfan look great fav fav color vg agr long hair tarh b rakho,positive
